buckner_facies,buckner_thick,cottonvalley_alt,cottonvalley_thickness,h2s_class,hosston_alt,hosston_thickness,smackover_alt,smackover_facies,smackover_middepth,smackover_thick,smck_temp_int
3,80.0,-1359.0,579.0,50,-1033.0,335.0,-1970.0,3,2115.0,122.0,72.0
3,81.0,-1360.0,578.0,50,-1033.0,335.0,-1947.0,3,2086.0,122.0,72.0
3,82.0,-1365.0,571.0,50,-1034.0,335.0,-1934.0,3,2063.0,122.0,71.0
3,83.0,-1371.0,560.0,50,-1035.0,335.0,-1934.0,2,2061.0,122.0,70.0
3,84.0,-1375.0,553.0,50,-1034.0,335.0,-1939.0,2,2063.0,122.0,69.0
3,84.0,-1375.0,554.0,10,-1029.0,336.0,-1942.0,2,2063.0,122.0,68.0
3,82.0,-1368.0,561.0,10,-1020.0,349.0,-1941.0,2,2066.0,122.0,66.0
3,77.0,-1358.0,568.0,10,-1008.0,366.0,-1939.0,2,2057.0,122.0,65.0
3,70.0,-1348.0,567.0,10,-989.0,361.0,-1924.0,2,2038.0,122.0,65.0
3,64.0,-1337.0,550.0,50,-963.0,340.0,-1901.0,2,2015.0,122.0,64.0
3,61.0,-1318.0,529.0,50,-934.0,335.0,-1887.0,2,1998.0,122.0,64.0
3,61.0,-1293.0,519.0,10,-912.0,335.0,-1874.0,2,1985.0,122.0,65.0
3,61.0,-1265.0,517.0,10,-898.0,335.0,-1850.0,3,1960.0,122.0,64.0
3,61.0,-1240.0,516.0,10,-884.0,335.0,-1832.0,3,1944.0,122.0,64.0
3,61.0,-1220.0,505.0,10,-873.0,329.0,-1803.0,3,1916.0,122.0,63.0
3,60.0,-1195.0,483.0,10,-864.0,292.0,-1755.0,3,1873.0,122.0,62.0
3,60.0,-1160.0,469.0,10,-857.0,272.0,-1713.0,4,1827.0,122.0,62.0
3,58.0,-1117.0,468.0,10,-852.0,250.0,-1687.0,4,1789.0,122.0,61.0
3,55.0,-1077.0,487.0,10,-849.0,225.0,-1666.0,4,1767.0,122.0,61.0
3,50.0,-1055.0,514.0,10,-846.0,217.0,-1651.0,4,1755.0,122.0,61.0
3,45.0,-1047.0,526.0,10,-845.0,214.0,-1637.0,4,1740.0,122.0,61.0
3,39.0,-1045.0,562.0,10,-846.0,213.0,-1623.0,4,1721.0,122.0,61.0
3,34.0,-1045.0,576.0,10,-848.0,207.0,-1609.0,4,1708.0,122.0,61.0
2,31.0,-1046.0,540.0,10,-852.0,200.0,-1588.0,4,1686.0,122.0,61.0
2,30.0,-1046.0,518.0,10,-858.0,196.0,-1566.0,4,1663.0,122.0,62.0
2,30.0,-1045.0,516.0,50,-864.0,196.0,-1540.0,2,1636.0,122.0,64.0
3,30.0,-1042.0,474.0,10,-872.0,192.0,-1514.0,2,1609.0,122.0,65.0
3,30.0,-1035.0,457.0,10,-879.0,180.0,-1493.0,2,1590.0,122.0,66.0
3,30.0,-1027.0,455.0,10,-886.0,161.0,-1482.0,2,1580.0,122.0,67.0
2,30.0,-1017.0,414.0,10,-893.0,147.0,-1473.0,2,1570.0,122.0,68.0
2,30.0,-1007.0,396.0,10,-899.0,121.0,-1468.0,2,1568.0,122.0,68.0
0,30.0,-997.0,398.0,10,-904.0,96.0,-1465.0,2,1565.0,122.0,68.0
0,31.0,-988.0,431.0,10,-907.0,91.0,-1457.0,2,1554.0,122.0,68.0
0,31.0,-978.0,457.0,10,-908.0,91.0,-1445.0,2,1543.0,122.0,68.0
0,31.0,-969.0,457.0,10,-908.0,91.0,-1430.0,2,1531.0,122.0,68.0
0,30.0,-960.0,457.0,10,-909.0,91.0,-1414.0,2,1515.0,121.0,68.0
0,28.0,-951.0,457.0,10,-909.0,91.0,-1402.0,2,1501.0,119.0,68.0
0,26.0,-944.0,457.0,10,-911.0,91.0,-1393.0,2,1489.0,115.0,68.0
0,24.0,-937.0,457.0,10,-913.0,91.0,-1389.0,2,1491.0,116.0,67.0
0,22.0,-932.0,457.0,10,-917.0,91.0,-1397.0,2,1505.0,120.0,67.0
0,22.0,-937.0,457.0,10,-925.0,95.0,-1412.0,1,1521.0,122.0,67.0
0,24.0,-965.0,457.0,10,-938.0,126.0,-1435.0,1,1540.0,122.0,67.0
0,27.0,-1017.0,460.0,10,-955.0,172.0,-1460.0,1,1560.0,122.0,67.0
0,30.0,-1068.0,466.0,10,-973.0,230.0,-1480.0,1,1587.0,122.0,67.0
0,30.0,-1087.0,468.0,10,-991.0,293.0,-1484.0,1,1593.0,122.0,67.0
0,30.0,-1086.0,461.0,10,-1007.0,348.0,-1479.0,1,1589.0,122.0,67.0
3,96.0,-1822.0,457.0,3,-1506.0,312.0,-2302.0,3,2454.0,111.0,83.0
3,95.0,-1822.0,457.0,10,-1504.0,324.0,-2304.0,3,2461.0,113.0,83.0
3,94.0,-1821.0,457.0,10,-1503.0,333.0,-2310.0,3,2472.0,116.0,83.0
3,92.0,-1824.0,457.0,10,-1507.0,335.0,-2319.0,3,2484.0,117.0,83.0
3,91.0,-1832.0,457.0,10,-1516.0,334.0,-2333.0,3,2505.0,118.0,83.0
3,89.0,-1841.0,457.0,10,-1531.0,294.0,-2352.0,2,2530.0,119.0,83.0
3,88.0,-1855.0,479.0,10,-1552.0,274.0,-2372.0,2,2544.0,120.0,83.0
3,88.0,-1876.0,517.0,10,-1577.0,274.0,-2389.0,2,2560.0,120.0,84.0
3,88.0,-1903.0,518.0,10,-1607.0,274.0,-2408.0,2,2578.0,121.0,85.0
3,89.0,-1926.0,519.0,10,-1640.0,275.0,-2429.0,2,2593.0,120.0,85.0
3,90.0,-1934.0,540.0,10,-1674.0,295.0,-2443.0,2,2602.0,118.0,85.0
3,91.0,-1924.0,567.0,10,-1714.0,332.0,-2447.0,2,2587.0,115.0,84.0
3,91.0,-1905.0,568.0,50,-1750.0,335.0,-2445.0,2,2573.0,112.0,82.0
3,91.0,-1890.0,551.0,50,-1760.0,347.0,-2432.0,2,2557.0,110.0,83.0
3,91.0,-1882.0,526.0,50,-1736.0,379.0,-2404.0,2,2528.0,108.0,82.0
3,91.0,-1880.0,502.0,50,-1694.0,362.0,-2369.0,2,2495.0,107.0,81.0
3,91.0,-1881.0,468.0,50,-1648.0,336.0,-2336.0,2,2464.0,110.0,79.0
3,91.0,-1883.0,438.0,50,-1613.0,324.0,-2338.0,3,2467.0,114.0,78.0
3,91.0,-1881.0,418.0,50,-1590.0,280.0,-2355.0,3,2487.0,117.0,77.0
3,91.0,-1868.0,417.0,50,-1578.0,274.0,-2366.0,3,2510.0,120.0,77.0
3,91.0,-1843.0,429.0,50,-1565.0,285.0,-2371.0,3,2523.0,121.0,76.0
3,91.0,-1810.0,446.0,50,-1545.0,328.0,-2369.0,3,2524.0,122.0,76.0
3,91.0,-1774.0,457.0,10,-1496.0,335.0,-2365.0,3,2518.0,121.0,77.0
3,90.0,-1745.0,467.0,10,-1412.0,335.0,-2361.0,3,2507.0,119.0,77.0
3,90.0,-1724.0,486.0,10,-1350.0,335.0,-2356.0,3,2499.0,116.0,78.0
3,90.0,-1710.0,522.0,3,-1321.0,335.0,-2322.0,3,2472.0,116.0,79.0
3,89.0,-1697.0,562.0,3,-1307.0,335.0,-2282.0,3,2440.0,118.0,79.0
3,90.0,-1677.0,579.0,3,-1299.0,335.0,-2269.0,3,2428.0,120.0,80.0
3,90.0,-1653.0,581.0,3,-1293.0,335.0,-2246.0,3,2394.0,121.0,80.0
3,91.0,-1636.0,579.0,3,-1285.0,335.0,-2233.0,4,2382.0,122.0,80.0
3,91.0,-1626.0,579.0,3,-1275.0,335.0,-2211.0,4,2372.0,122.0,80.0
3,90.0,-1619.0,579.0,3,-1262.0,335.0,-2187.0,4,2354.0,122.0,80.0
3,90.0,-1610.0,579.0,3,-1246.0,335.0,-2187.0,4,2349.0,122.0,82.0
3,89.0,-1598.0,579.0,3,-1233.0,347.0,-2209.0,4,2374.0,122.0,85.0
3,89.0,-1583.0,579.0,50,-1222.0,383.0,-2222.0,3,2392.0,122.0,86.0
3,89.0,-1570.0,579.0,50,-1213.0,393.0,-2222.0,3,2386.0,122.0,87.0
3,90.0,-1558.0,579.0,50,-1200.0,393.0,-2212.0,3,2370.0,122.0,88.0
3,90.0,-1544.0,579.0,100,-1183.0,384.0,-2201.0,3,2366.0,122.0,87.0
3,90.0,-1526.0,580.0,100,-1160.0,361.0,-2187.0,3,2359.0,122.0,84.0
3,90.0,-1502.0,580.0,100,-1133.0,341.0,-2169.0,4,2346.0,122.0,80.0
3,89.0,-1474.0,579.0,100,-1105.0,336.0,-2134.0,4,2305.0,120.0,76.0
3,88.0,-1445.0,579.0,100,-1081.0,335.0,-2104.0,4,2264.0,118.0,74.0
3,88.0,-1417.0,579.0,100,-1066.0,335.0,-2083.0,4,2237.0,115.0,74.0
3,87.0,-1397.0,579.0,100,-1057.0,335.0,-2060.0,3,2205.0,114.0,74.0
3,87.0,-1388.0,579.0,100,-1054.0,335.0,-2038.0,4,2177.0,115.0,74.0
3,88.0,-1384.0,583.0,50,-1054.0,335.0,-2018.0,4,2151.0,117.0,73.0
3,89.0,-1383.0,590.0,50,-1055.0,335.0,-2004.0,4,2136.0,119.0,73.0
3,90.0,-1382.0,595.0,50,-1055.0,335.0,-2003.0,4,2138.0,121.0,72.0
3,91.0,-1380.0,596.0,50,-1051.0,335.0,-2004.0,3,2133.0,121.0,72.0
3,91.0,-1378.0,596.0,50,-1044.0,337.0,-2002.0,3,2132.0,122.0,71.0
3,90.0,-1375.0,592.0,10,-1035.0,378.0,-1998.0,3,2130.0,122.0,69.0
3,82.0,-1369.0,584.0,10,-1023.0,396.0,-1993.0,3,2119.0,122.0,68.0
3,73.0,-1360.0,579.0,10,-1006.0,395.0,-1981.0,3,2100.0,122.0,67.0
3,65.0,-1348.0,579.0,50,-981.0,363.0,-1960.0,4,2082.0,122.0,65.0
3,61.0,-1329.0,573.0,50,-951.0,335.0,-1940.0,3,2058.0,122.0,66.0
3,61.0,-1306.0,561.0,50,-925.0,335.0,-1919.0,3,2034.0,122.0,66.0
3,60.0,-1282.0,549.0,10,-908.0,335.0,-1890.0,3,2007.0,122.0,65.0
3,60.0,-1259.0,535.0,10,-894.0,335.0,-1856.0,3,1978.0,122.0,65.0
3,61.0,-1238.0,524.0,10,-884.0,335.0,-1817.0,3,1934.0,122.0,65.0
3,60.0,-1216.0,518.0,10,-877.0,326.0,-1778.0,3,1903.0,122.0,64.0
3,60.0,-1186.0,514.0,10,-871.0,291.0,-1755.0,4,1870.0,122.0,63.0
3,59.0,-1145.0,514.0,10,-866.0,275.0,-1738.0,4,1850.0,122.0,63.0
3,57.0,-1104.0,521.0,10,-861.0,269.0,-1710.0,4,1826.0,122.0,63.0
3,55.0,-1076.0,538.0,10,-857.0,260.0,-1685.0,4,1807.0,122.0,63.0
3,52.0,-1065.0,566.0,10,-855.0,251.0,-1666.0,4,1778.0,122.0,61.0
3,47.0,-1062.0,578.0,10,-854.0,245.0,-1652.0,4,1755.0,122.0,61.0
3,40.0,-1063.0,574.0,10,-855.0,244.0,-1639.0,4,1745.0,122.0,62.0
2,34.0,-1064.0,532.0,10,-857.0,243.0,-1623.0,4,1728.0,122.0,63.0
2,31.0,-1064.0,518.0,50,-861.0,239.0,-1605.0,4,1709.0,122.0,64.0
2,30.0,-1063.0,518.0,50,-867.0,234.0,-1590.0,4,1686.0,122.0,65.0
2,30.0,-1060.0,493.0,10,-873.0,226.0,-1568.0,4,1663.0,122.0,66.0
2,30.0,-1053.0,460.0,10,-879.0,215.0,-1538.0,4,1636.0,122.0,67.0
2,30.0,-1045.0,457.0,10,-885.0,203.0,-1516.0,4,1612.0,122.0,68.0
2,30.0,-1034.0,442.0,10,-891.0,171.0,-1505.0,4,1600.0,122.0,68.0
2,30.0,-1024.0,419.0,10,-896.0,152.0,-1499.0,4,1594.0,122.0,68.0
0,30.0,-1013.0,432.0,10,-900.0,135.0,-1495.0,2,1593.0,122.0,69.0
0,30.0,-1004.0,454.0,10,-903.0,106.0,-1488.0,2,1584.0,122.0,69.0
0,31.0,-994.0,457.0,10,-904.0,93.0,-1477.0,2,1574.0,122.0,68.0
0,31.0,-986.0,459.0,10,-904.0,91.0,-1461.0,2,1560.0,122.0,68.0
0,31.0,-977.0,469.0,10,-905.0,91.0,-1446.0,2,1544.0,122.0,68.0
0,31.0,-969.0,478.0,10,-906.0,91.0,-1434.0,2,1534.0,122.0,68.0
0,30.0,-962.0,476.0,10,-907.0,91.0,-1425.0,2,1524.0,121.0,68.0
0,30.0,-957.0,471.0,10,-909.0,91.0,-1421.0,2,1519.0,121.0,68.0
0,29.0,-956.0,469.0,10,-912.0,91.0,-1431.0,2,1534.0,122.0,67.0
0,29.0,-967.0,473.0,10,-917.0,91.0,-1450.0,1,1557.0,122.0,67.0
0,29.0,-995.0,486.0,10,-926.0,95.0,-1475.0,1,1578.0,122.0,67.0
0,30.0,-1036.0,502.0,10,-940.0,126.0,-1503.0,1,1602.0,122.0,67.0
0,31.0,-1069.0,511.0,10,-956.0,176.0,-1517.0,1,1620.0,122.0,67.0
0,31.0,-1078.0,513.0,10,-973.0,234.0,-1520.0,1,1626.0,122.0,67.0
0,31.0,-1074.0,503.0,10,-989.0,289.0,-1518.0,1,1626.0,122.0,67.0
3,110.0,-1879.0,460.0,10,-1552.0,335.0,-2388.0,3,2533.0,121.0,84.0
3,111.0,-1878.0,467.0,10,-1550.0,335.0,-2391.0,3,2543.0,122.0,84.0
3,110.0,-1878.0,477.0,10,-1553.0,335.0,-2398.0,3,2553.0,122.0,84.0
3,108.0,-1889.0,484.0,10,-1563.0,335.0,-2405.0,3,2563.0,122.0,84.0
3,106.0,-1905.0,480.0,10,-1582.0,334.0,-2420.0,3,2585.0,122.0,84.0
3,103.0,-1924.0,462.0,10,-1609.0,293.0,-2440.0,3,2613.0,122.0,84.0
3,99.0,-1941.0,464.0,10,-1638.0,274.0,-2454.0,2,2623.0,122.0,85.0
3,95.0,-1961.0,506.0,10,-1668.0,261.0,-2478.0,2,2641.0,122.0,86.0
3,93.0,-1984.0,518.0,10,-1697.0,252.0,-2506.0,2,2669.0,122.0,87.0
3,93.0,-2001.0,526.0,10,-1729.0,271.0,-2546.0,2,2710.0,122.0,87.0
3,92.0,-2002.0,569.0,50,-1764.0,278.0,-2562.0,2,2725.0,122.0,86.0
3,92.0,-1986.0,579.0,50,-1796.0,321.0,-2560.0,2,2716.0,122.0,85.0
3,91.0,-1964.0,580.0,50,-1818.0,336.0,-2555.0,2,2688.0,121.0,83.0
3,91.0,-1948.0,579.0,50,-1815.0,370.0,-2529.0,2,2656.0,120.0,83.0
3,91.0,-1940.0,568.0,50,-1767.0,396.0,-2490.0,3,2617.0,119.0,83.0
3,91.0,-1933.0,542.0,50,-1708.0,390.0,-2465.0,3,2594.0,120.0,82.0
3,91.0,-1926.0,519.0,50,-1662.0,348.0,-2438.0,3,2569.0,121.0,80.0
3,91.0,-1918.0,500.0,50,-1632.0,334.0,-2420.0,3,2551.0,121.0,79.0
3,91.0,-1906.0,489.0,50,-1608.0,315.0,-2429.0,3,2561.0,122.0,79.0
3,90.0,-1883.0,493.0,50,-1587.0,303.0,-2439.0,3,2581.0,122.0,78.0
3,90.0,-1849.0,508.0,50,-1566.0,321.0,-2442.0,3,2591.0,122.0,79.0
3,90.0,-1815.0,524.0,50,-1538.0,335.0,-2437.0,3,2583.0,119.0,79.0
3,91.0,-1788.0,531.0,50,-1495.0,335.0,-2431.0,3,2575.0,112.0,79.0
3,91.0,-1766.0,533.0,50,-1430.0,335.0,-2428.0,3,2566.0,103.0,79.0
3,91.0,-1750.0,543.0,50,-1374.0,335.0,-2421.0,3,2553.0,96.0,79.0
3,91.0,-1736.0,563.0,10,-1350.0,335.0,-2382.0,3,2524.0,94.0,81.0
3,92.0,-1719.0,584.0,10,-1339.0,335.0,-2338.0,3,2492.0,98.0,81.0
3,92.0,-1696.0,607.0,3,-1330.0,335.0,-2330.0,3,2480.0,103.0,81.0
3,93.0,-1673.0,621.0,3,-1321.0,335.0,-2318.0,3,2459.0,109.0,82.0
3,94.0,-1661.0,617.0,3,-1312.0,335.0,-2315.0,4,2464.0,116.0,82.0
3,94.0,-1657.0,606.0,3,-1303.0,335.0,-2308.0,4,2469.0,120.0,81.0
3,93.0,-1658.0,595.0,10,-1293.0,335.0,-2305.0,4,2465.0,122.0,80.0
3,92.0,-1657.0,591.0,10,-1281.0,335.0,-2303.0,4,2461.0,122.0,81.0
3,91.0,-1650.0,589.0,10,-1268.0,360.0,-2296.0,4,2463.0,122.0,84.0
3,90.0,-1638.0,588.0,50,-1256.0,395.0,-2296.0,4,2465.0,122.0,86.0
3,90.0,-1624.0,589.0,50,-1246.0,396.0,-2296.0,4,2456.0,122.0,88.0
3,90.0,-1607.0,596.0,50,-1236.0,396.0,-2290.0,3,2447.0,122.0,89.0
3,90.0,-1588.0,607.0,100,-1222.0,396.0,-2279.0,3,2445.0,121.0,87.0
3,91.0,-1567.0,616.0,200,-1202.0,395.0,-2270.0,3,2439.0,116.0,85.0
3,91.0,-1543.0,616.0,200,-1175.0,383.0,-2255.0,3,2428.0,110.0,83.0
3,91.0,-1520.0,605.0,200,-1144.0,366.0,-2225.0,4,2392.0,103.0,79.0
3,91.0,-1494.0,590.0,100,-1115.0,352.0,-2186.0,4,2349.0,98.0,76.0
3,91.0,-1466.0,584.0,100,-1093.0,344.0,-2149.0,4,2301.0,95.0,76.0
3,91.0,-1445.0,589.0,100,-1080.0,340.0,-2127.0,4,2270.0,96.0,75.0
3,92.0,-1431.0,607.0,100,-1075.0,339.0,-2108.0,4,2243.0,99.0,75.0
3,92.0,-1423.0,625.0,50,-1074.0,337.0,-2093.0,4,2229.0,102.0,74.0
3,92.0,-1415.0,635.0,50,-1073.0,335.0,-2080.0,4,2212.0,105.0,74.0
3,91.0,-1406.0,638.0,50,-1070.0,335.0,-2069.0,4,2200.0,109.0,74.0
3,90.0,-1399.0,638.0,50,-1066.0,335.0,-2056.0,4,2187.0,113.0,74.0
3,88.0,-1394.0,638.0,50,-1059.0,336.0,-2043.0,3,2176.0,116.0,73.0
3,85.0,-1389.0,636.0,10,-1050.0,370.0,-2033.0,3,2169.0,118.0,71.0
3,78.0,-1382.0,625.0,10,-1040.0,396.0,-2023.0,3,2150.0,119.0,71.0
3,70.0,-1374.0,591.0,50,-1026.0,396.0,-2012.0,3,2135.0,120.0,70.0
3,64.0,-1363.0,579.0,50,-1006.0,371.0,-2001.0,4,2134.0,121.0,70.0
3,61.0,-1345.0,579.0,50,-979.0,336.0,-1985.0,4,2110.0,122.0,69.0
3,61.0,-1323.0,579.0,50,-949.0,335.0,-1961.0,4,2084.0,122.0,69.0
3,60.0,-1300.0,579.0,50,-924.0,335.0,-1923.0,3,2047.0,122.0,68.0
3,60.0,-1278.0,577.0,10,-909.0,335.0,-1879.0,3,2001.0,122.0,68.0
3,61.0,-1258.0,569.0,10,-899.0,335.0,-1841.0,3,1965.0,122.0,68.0
3,60.0,-1237.0,558.0,10,-893.0,335.0,-1815.0,4,1941.0,122.0,66.0
3,60.0,-1213.0,550.0,10,-887.0,329.0,-1806.0,4,1919.0,122.0,65.0
3,60.0,-1181.0,551.0,10,-881.0,303.0,-1794.0,4,1909.0,122.0,64.0
3,60.0,-1145.0,563.0,10,-874.0,282.0,-1766.0,4,1888.0,122.0,64.0
3,59.0,-1115.0,576.0,10,-868.0,276.0,-1737.0,4,1857.0,122.0,65.0
3,58.0,-1098.0,579.0,10,-863.0,274.0,-1709.0,4,1820.0,122.0,64.0
3,56.0,-1090.0,579.0,10,-861.0,274.0,-1690.0,4,1794.0,122.0,64.0
3,49.0,-1087.0,579.0,50,-861.0,275.0,-1676.0,4,1793.0,122.0,64.0
3,39.0,-1084.0,568.0,50,-862.0,276.0,-1662.0,4,1784.0,122.0,65.0
3,33.0,-1081.0,545.0,50,-865.0,275.0,-1651.0,4,1764.0,122.0,65.0
2,30.0,-1078.0,527.0,50,-869.0,273.0,-1648.0,4,1747.0,122.0,66.0
2,30.0,-1072.0,516.0,10,-874.0,269.0,-1638.0,4,1739.0,122.0,67.0
2,30.0,-1067.0,486.0,10,-879.0,253.0,-1612.0,4,1712.0,122.0,68.0
2,30.0,-1060.0,461.0,10,-884.0,222.0,-1573.0,4,1668.0,122.0,69.0
2,30.0,-1050.0,457.0,10,-889.0,207.0,-1550.0,4,1642.0,122.0,69.0
2,30.0,-1040.0,457.0,10,-893.0,171.0,-1537.0,4,1629.0,122.0,69.0
2,30.0,-1030.0,457.0,10,-897.0,153.0,-1530.0,4,1625.0,122.0,69.0
2,30.0,-1020.0,459.0,10,-899.0,147.0,-1520.0,4,1616.0,122.0,69.0
2,30.0,-1012.0,469.0,10,-901.0,126.0,-1509.0,4,1602.0,122.0,68.0
2,30.0,-1004.0,495.0,10,-901.0,104.0,-1492.0,2,1588.0,122.0,68.0
2,31.0,-996.0,513.0,10,-902.0,94.0,-1476.0,2,1570.0,122.0,68.0
2,31.0,-988.0,517.0,10,-902.0,91.0,-1465.0,2,1560.0,122.0,68.0
0,31.0,-983.0,517.0,10,-903.0,91.0,-1456.0,2,1553.0,122.0,68.0
0,31.0,-980.0,515.0,10,-905.0,91.0,-1451.0,2,1548.0,122.0,67.0
0,31.0,-982.0,514.0,10,-909.0,91.0,-1462.0,1,1557.0,122.0,67.0
0,31.0,-992.0,516.0,10,-913.0,91.0,-1482.0,1,1581.0,122.0,67.0
0,31.0,-1015.0,518.0,10,-918.0,91.0,-1506.0,1,1607.0,122.0,67.0
0,31.0,-1044.0,518.0,10,-928.0,95.0,-1522.0,1,1620.0,122.0,67.0
0,31.0,-1063.0,518.0,10,-942.0,129.0,-1524.0,1,1624.0,122.0,67.0
0,31.0,-1068.0,518.0,10,-957.0,179.0,-1524.0,1,1628.0,122.0,67.0
0,31.0,-1067.0,518.0,10,-971.0,230.0,-1524.0,1,1630.0,121.0,67.0
3,121.0,-1940.0,502.0,50,-1600.0,335.0,-2475.0,3,2615.0,122.0,86.0
3,122.0,-1937.0,511.0,10,-1602.0,335.0,-2478.0,3,2623.0,122.0,86.0
3,122.0,-1940.0,517.0,10,-1610.0,335.0,-2488.0,3,2637.0,122.0,86.0
3,121.0,-1957.0,518.0,10,-1629.0,335.0,-2495.0,3,2650.0,122.0,86.0
3,120.0,-1986.0,517.0,10,-1659.0,334.0,-2506.0,3,2670.0,122.0,86.0
3,117.0,-2014.0,483.0,10,-1699.0,296.0,-2521.0,3,2686.0,122.0,86.0
3,109.0,-2037.0,457.0,10,-1736.0,272.0,-2523.0,3,2687.0,122.0,86.0
3,102.0,-2052.0,490.0,10,-1761.0,233.0,-2565.0,3,2724.0,122.0,87.0
3,98.0,-2060.0,518.0,10,-1779.0,219.0,-2599.0,2,2754.0,122.0,87.0
3,96.0,-2059.0,546.0,50,-1799.0,262.0,-2631.0,2,2786.0,122.0,88.0
3,95.0,-2048.0,579.0,50,-1821.0,276.0,-2645.0,2,2800.0,122.0,87.0
3,93.0,-2028.0,595.0,50,-1834.0,318.0,-2640.0,2,2787.0,122.0,86.0
3,92.0,-2006.0,615.0,50,-1835.0,338.0,-2634.0,3,2767.0,122.0,84.0
3,92.0,-1992.0,609.0,50,-1819.0,380.0,-2611.0,3,2742.0,122.0,83.0
3,92.0,-1985.0,589.0,50,-1768.0,396.0,-2586.0,3,2717.0,122.0,83.0
3,92.0,-1977.0,578.0,100,-1704.0,396.0,-2568.0,3,2700.0,122.0,84.0
3,91.0,-1965.0,571.0,100,-1661.0,377.0,-2546.0,3,2678.0,122.0,83.0
3,90.0,-1950.0,564.0,100,-1639.0,340.0,-2521.0,3,2654.0,122.0,82.0
3,87.0,-1931.0,561.0,100,-1617.0,335.0,-2511.0,3,2643.0,122.0,82.0
3,85.0,-1904.0,566.0,100,-1591.0,335.0,-2511.0,3,2648.0,121.0,81.0
3,84.0,-1865.0,578.0,100,-1561.0,335.0,-2511.0,3,2658.0,117.0,81.0
3,85.0,-1829.0,595.0,100,-1527.0,335.0,-2502.0,3,2645.0,109.0,81.0
3,86.0,-1805.0,606.0,100,-1493.0,335.0,-2492.0,3,2630.0,98.0,81.0
3,88.0,-1788.0,607.0,50,-1449.0,335.0,-2484.0,3,2616.0,87.0,80.0
3,89.0,-1776.0,606.0,50,-1408.0,335.0,-2460.0,3,2585.0,77.0,80.0
3,91.0,-1764.0,610.0,50,-1385.0,338.0,-2423.0,3,2556.0,72.0,82.0
3,92.0,-1750.0,627.0,50,-1374.0,345.0,-2395.0,3,2538.0,74.0,83.0
3,93.0,-1730.0,639.0,50,-1363.0,348.0,-2392.0,3,2527.0,83.0,83.0
3,95.0,-1709.0,640.0,50,-1351.0,348.0,-2401.0,3,2535.0,92.0,84.0
3,97.0,-1696.0,640.0,10,-1341.0,348.0,-2410.0,4,2560.0,101.0,83.0
3,97.0,-1694.0,640.0,50,-1334.0,346.0,-2403.0,4,2558.0,109.0,82.0
3,96.0,-1697.0,638.0,50,-1325.0,338.0,-2393.0,4,2547.0,113.0,81.0
3,96.0,-1698.0,636.0,50,-1314.0,335.0,-2366.0,4,2520.0,114.0,82.0
3,95.0,-1692.0,635.0,50,-1302.0,341.0,-2341.0,4,2504.0,118.0,83.0
3,94.0,-1682.0,634.0,50,-1290.0,372.0,-2336.0,4,2502.0,121.0,85.0
3,94.0,-1668.0,635.0,50,-1277.0,394.0,-2332.0,4,2491.0,122.0,87.0
3,94.0,-1649.0,638.0,50,-1264.0,396.0,-2320.0,4,2480.0,121.0,89.0
3,94.0,-1624.0,640.0,100,-1250.0,396.0,-2296.0,4,2458.0,109.0,88.0
3,94.0,-1599.0,640.0,200,-1231.0,396.0,-2286.0,3,2446.0,94.0,86.0
3,93.0,-1575.0,640.0,200,-1208.0,396.0,-2285.0,3,2443.0,84.0,84.0
3,93.0,-1553.0,639.0,200,-1177.0,396.0,-2282.0,4,2437.0,78.0,80.0
3,92.0,-1531.0,634.0,200,-1147.0,394.0,-2261.0,4,2413.0,74.0,78.0
3,92.0,-1509.0,628.0,100,-1123.0,389.0,-2221.0,4,2370.0,73.0,78.0
3,93.0,-1489.0,633.0,100,-1107.0,385.0,-2186.0,4,2328.0,75.0,77.0
3,91.0,-1476.0,639.0,100,-1099.0,383.0,-2156.0,4,2293.0,80.0,76.0
3,88.0,-1467.0,640.0,50,-1095.0,378.0,-2147.0,4,2285.0,84.0,76.0
3,85.0,-1454.0,640.0,50,-1092.0,360.0,-2138.0,4,2271.0,89.0,75.0
3,82.0,-1439.0,640.0,50,-1087.0,340.0,-2122.0,4,2254.0,93.0,75.0
3,80.0,-1427.0,640.0,50,-1080.0,335.0,-2099.0,4,2232.0,97.0,75.0
3,76.0,-1418.0,640.0,50,-1072.0,335.0,-2076.0,4,2206.0,101.0,75.0
3,72.0,-1411.0,640.0,10,-1064.0,358.0,-2062.0,4,2196.0,103.0,74.0
3,68.0,-1402.0,640.0,50,-1058.0,396.0,-2049.0,3,2171.0,105.0,75.0
3,64.0,-1390.0,611.0,50,-1050.0,396.0,-2040.0,4,2163.0,109.0,74.0
3,61.0,-1377.0,579.0,50,-1035.0,372.0,-2032.0,4,2168.0,113.0,74.0
3,60.0,-1361.0,579.0,50,-1011.0,336.0,-2021.0,4,2152.0,118.0,74.0
3,59.0,-1340.0,579.0,50,-982.0,335.0,-1993.0,4,2123.0,122.0,72.0
3,58.0,-1319.0,579.0,50,-953.0,335.0,-1950.0,4,2072.0,122.0,70.0
3,59.0,-1299.0,579.0,50,-931.0,335.0,-1907.0,4,2034.0,122.0,70.0
3,61.0,-1281.0,579.0,50,-918.0,335.0,-1876.0,4,2010.0,122.0,70.0
3,61.0,-1262.0,579.0,50,-911.0,335.0,-1859.0,4,1985.0,122.0,69.0
